feature_name,event_name,aggregation_type,aggregation_field,price_per_unit
openai-modeling-gpt-3.5-turbo-promptTokens,openai-modeling-gpt-3.5-turbo,SUM,promptTokens,0.0000005
openai-voicemail-detection-gpt-3.5-turbo-promptTokens,openai-voicemail-detection-gpt-3.5-turbo,SUM,promptTokens,0.0000005
openai-modeling-completion-gpt-3.5-turbo-promptTokens,openai-modeling-completion-gpt-3.5-turbo,SUM,promptTokens,0.0000005
openai-knowledge-base-gpt-3.5-turbo-promptTokens,openai-knowledge-base-gpt-3.5-turbo,SUM,promptTokens,0.0000005
openai-modeling-gpt-3.5-turbo-completionTokens,openai-modeling-gpt-3.5-turbo,SUM,completionTokens,0.0000015
openai-voicemail-detection-gpt-3.5-turbo-completionTokens,openai-voicemail-detection-gpt-3.5-turbo,SUM,completionTokens,0.0000015
openai-modeling-completion-gpt-3.5-turbo-completionTokens,openai-modeling-completion-gpt-3.5-turbo,SUM,completionTokens,0.0000015
openai-knowledge-base-gpt-3.5-turbo-completionTokens,openai-knowledge-base-gpt-3.5-turbo,SUM,completionTokens,0.0000015
openai-modeling-gpt-3.5-turbo-0125-promptTokens,openai-modeling-gpt-3.5-turbo-0125,SUM,promptTokens,0.0000005
openai-voicemail-detection-gpt-3.5-turbo-0125-promptTokens,openai-voicemail-detection-gpt-3.5-turbo-0125,SUM,promptTokens,0.0000005
openai-modeling-completion-gpt-3.5-turbo-0125-promptTokens,openai-modeling-completion-gpt-3.5-turbo-0125,SUM,promptTokens,0.0000005
openai-knowledge-base-gpt-3.5-turbo-0125-promptTokens,openai-knowledge-base-gpt-3.5-turbo-0125,SUM,promptTokens,0.0000005
openai-modeling-gpt-3.5-turbo-0125-completionTokens,openai-modeling-gpt-3.5-turbo-0125,SUM,completionTokens,0.0000015
openai-voicemail-detection-gpt-3.5-turbo-0125-completionTokens,openai-voicemail-detection-gpt-3.5-turbo-0125,SUM,completionTokens,0.0000015
openai-modeling-completion-gpt-3.5-turbo-0125-completionTokens,openai-modeling-completion-gpt-3.5-turbo-0125,SUM,completionTokens,0.0000015
openai-knowledge-base-gpt-3.5-turbo-0125-completionTokens,openai-knowledge-base-gpt-3.5-turbo-0125,SUM,completionTokens,0.0000015
openai-modeling-gpt-3.5-turbo-1106-promptTokens,openai-modeling-gpt-3.5-turbo-1106,SUM,promptTokens,0.000001
openai-voicemail-detection-gpt-3.5-turbo-1106-promptTokens,openai-voicemail-detection-gpt-3.5-turbo-1106,SUM,promptTokens,0.000001
openai-modeling-completion-gpt-3.5-turbo-1106-promptTokens,openai-modeling-completion-gpt-3.5-turbo-1106,SUM,promptTokens,0.000001
openai-knowledge-base-gpt-3.5-turbo-1106-promptTokens,openai-knowledge-base-gpt-3.5-turbo-1106,SUM,promptTokens,0.000001
openai-modeling-gpt-3.5-turbo-1106-completionTokens,openai-modeling-gpt-3.5-turbo-1106,SUM,completionTokens,0.000002
openai-voicemail-detection-gpt-3.5-turbo-1106-completionTokens,openai-voicemail-detection-gpt-3.5-turbo-1106,SUM,completionTokens,0.000002
openai-modeling-completion-gpt-3.5-turbo-1106-completionTokens,openai-modeling-completion-gpt-3.5-turbo-1106,SUM,completionTokens,0.000002
openai-knowledge-base-gpt-3.5-turbo-1106-completionTokens,openai-knowledge-base-gpt-3.5-turbo-1106,SUM,completionTokens,0.000002
openai-modeling-gpt-4-realtime-preview-2024-10-01-promptTokens,openai-modeling-gpt-4-realtime-preview-2024-10-01,SUM,promptTokens,0.0001
openai-voicemail-detection-gpt-4-realtime-preview-2024-10-01-promptTokens,openai-voicemail-detection-gpt-4-realtime-preview-2024-10-01,SUM,promptTokens,0.0001
openai-modeling-completion-gpt-4-realtime-preview-2024-10-01-promptTokens,openai-modeling-completion-gpt-4-realtime-preview-2024-10-01,SUM,promptTokens,0.0001
openai-knowledge-base-gpt-4-realtime-preview-2024-10-01-promptTokens,openai-knowledge-base-gpt-4-realtime-preview-2024-10-01,SUM,promptTokens,0.0001
openai-modeling-gpt-4-realtime-preview-2024-10-01-completionTokens,openai-modeling-gpt-4-realtime-preview-2024-10-01,SUM,completionTokens,0.0002
openai-voicemail-detection-gpt-4-realtime-preview-2024-10-01-completionTokens,openai-voicemail-detection-gpt-4-realtime-preview-2024-10-01,SUM,completionTokens,0.0002
openai-modeling-completion-gpt-4-realtime-preview-2024-10-01-completionTokens,openai-modeling-completion-gpt-4-realtime-preview-2024-10-01,SUM,completionTokens,0.0002
openai-knowledge-base-gpt-4-realtime-preview-2024-10-01-completionTokens,openai-knowledge-base-gpt-4-realtime-preview-2024-10-01,SUM,completionTokens,0.0002
openai-modeling-gpt-4-realtime-preview-2024-12-17-promptTokens,openai-modeling-gpt-4-realtime-preview-2024-12-17,SUM,promptTokens,0.00004
openai-voicemail-detection-gpt-4-realtime-preview-2024-12-17-promptTokens,openai-voicemail-detection-gpt-4-realtime-preview-2024-12-17,SUM,promptTokens,0.00004
openai-modeling-completion-gpt-4-realtime-preview-2024-12-17-promptTokens,openai-modeling-completion-gpt-4-realtime-preview-2024-12-17,SUM,promptTokens,0.00004
openai-knowledge-base-gpt-4-realtime-preview-2024-12-17-promptTokens,openai-knowledge-base-gpt-4-realtime-preview-2024-12-17,SUM,promptTokens,0.00004
openai-modeling-gpt-4-realtime-preview-2024-12-17-completionTokens,openai-modeling-gpt-4-realtime-preview-2024-12-17,SUM,completionTokens,0.00008
openai-voicemail-detection-gpt-4-realtime-preview-2024-12-17-completionTokens,openai-voicemail-detection-gpt-4-realtime-preview-2024-12-17,SUM,completionTokens,0.00008
openai-modeling-completion-gpt-4-realtime-preview-2024-12-17-completionTokens,openai-modeling-completion-gpt-4-realtime-preview-2024-12-17,SUM,completionTokens,0.00008
openai-knowledge-base-gpt-4-realtime-preview-2024-12-17-completionTokens,openai-knowledge-base-gpt-4-realtime-preview-2024-12-17,SUM,completionTokens,0.00008
openai-modeling-gpt-4o-mini-realtime-promptTokens,openai-modeling-gpt-4o-mini-realtime,SUM,promptTokens,0.00001
openai-voicemail-detection-gpt-4o-mini-realtime-promptTokens,openai-voicemail-detection-gpt-4o-mini-realtime,SUM,promptTokens,0.00001
openai-modeling-completion-gpt-4o-mini-realtime-promptTokens,openai-modeling-completion-gpt-4o-mini-realtime,SUM,promptTokens,0.00001
openai-knowledge-base-gpt-4o-mini-realtime-promptTokens,openai-knowledge-base-gpt-4o-mini-realtime,SUM,promptTokens,0.00001
openai-modeling-gpt-4o-mini-realtime-completionTokens,openai-modeling-gpt-4o-mini-realtime,SUM,completionTokens,0.00002
openai-voicemail-detection-gpt-4o-mini-realtime-completionTokens,openai-voicemail-detection-gpt-4o-mini-realtime,SUM,completionTokens,0.00002
openai-modeling-completion-gpt-4o-mini-realtime-completionTokens,openai-modeling-completion-gpt-4o-mini-realtime,SUM,completionTokens,0.00002
openai-knowledge-base-gpt-4o-mini-realtime-completionTokens,openai-knowledge-base-gpt-4o-mini-realtime,SUM,completionTokens,0.00002
openai-modeling-gpt-4o-mini-realtime-preview-promptTokens,openai-modeling-gpt-4o-mini-realtime-preview,SUM,promptTokens,0.00001
openai-voicemail-detection-gpt-4o-mini-realtime-preview-promptTokens,openai-voicemail-detection-gpt-4o-mini-realtime-preview,SUM,promptTokens,0.00001
openai-modeling-completion-gpt-4o-mini-realtime-preview-promptTokens,openai-modeling-completion-gpt-4o-mini-realtime-preview,SUM,promptTokens,0.00001
openai-knowledge-base-gpt-4o-mini-realtime-preview-promptTokens,openai-knowledge-base-gpt-4o-mini-realtime-preview,SUM,promptTokens,0.00001
openai-modeling-gpt-4o-mini-realtime-preview-completionTokens,openai-modeling-gpt-4o-mini-realtime-preview,SUM,completionTokens,0.00002
openai-voicemail-detection-gpt-4o-mini-realtime-preview-completionTokens,openai-voicemail-detection-gpt-4o-mini-realtime-preview,SUM,completionTokens,0.00002
openai-modeling-completion-gpt-4o-mini-realtime-preview-completionTokens,openai-modeling-completion-gpt-4o-mini-realtime-preview,SUM,completionTokens,0.00002
openai-knowledge-base-gpt-4o-mini-realtime-preview-completionTokens,openai-knowledge-base-gpt-4o-mini-realtime-preview,SUM,completionTokens,0.00002
openai-modeling-gpt-4o-mini-realtime-preview-2024-12-17-promptTokens,openai-modeling-gpt-4o-mini-realtime-preview-2024-12-17,SUM,promptTokens,0.00001
openai-voicemail-detection-gpt-4o-mini-realtime-preview-2024-12-17-promptTokens,openai-voicemail-detection-gpt-4o-mini-realtime-preview-2024-12-17,SUM,promptTokens,0.00001
openai-modeling-completion-gpt-4o-mini-realtime-preview-2024-12-17-promptTokens,openai-modeling-completion-gpt-4o-mini-realtime-preview-2024-12-17,SUM,promptTokens,0.00001
openai-knowledge-base-gpt-4o-mini-realtime-preview-2024-12-17-promptTokens,openai-knowledge-base-gpt-4o-mini-realtime-preview-2024-12-17,SUM,promptTokens,0.00001
openai-modeling-gpt-4o-mini-realtime-preview-2024-12-17-completionTokens,openai-modeling-gpt-4o-mini-realtime-preview-2024-12-17,SUM,completionTokens,0.00002
openai-voicemail-detection-gpt-4o-mini-realtime-preview-2024-12-17-completionTokens,openai-voicemail-detection-gpt-4o-mini-realtime-preview-2024-12-17,SUM,completionTokens,0.00002
openai-modeling-completion-gpt-4o-mini-realtime-preview-2024-12-17-completionTokens,openai-modeling-completion-gpt-4o-mini-realtime-preview-2024-12-17,SUM,completionTokens,0.00002
openai-knowledge-base-gpt-4o-mini-realtime-preview-2024-12-17-completionTokens,openai-knowledge-base-gpt-4o-mini-realtime-preview-2024-12-17,SUM,completionTokens,0.00002
openai-modeling-gpt-4o-realtime-promptTokens,openai-modeling-gpt-4o-realtime,SUM,promptTokens,0.00004
openai-voicemail-detection-gpt-4o-realtime-promptTokens,openai-voicemail-detection-gpt-4o-realtime,SUM,promptTokens,0.00004
openai-modeling-completion-gpt-4o-realtime-promptTokens,openai-modeling-completion-gpt-4o-realtime,SUM,promptTokens,0.00004
openai-knowledge-base-gpt-4o-realtime-promptTokens,openai-knowledge-base-gpt-4o-realtime,SUM,promptTokens,0.00004
openai-modeling-gpt-4o-realtime-completionTokens,openai-modeling-gpt-4o-realtime,SUM,completionTokens,0.00008
openai-voicemail-detection-gpt-4o-realtime-completionTokens,openai-voicemail-detection-gpt-4o-realtime,SUM,completionTokens,0.00008
openai-modeling-completion-gpt-4o-realtime-completionTokens,openai-modeling-completion-gpt-4o-realtime,SUM,completionTokens,0.00008
openai-knowledge-base-gpt-4o-realtime-completionTokens,openai-knowledge-base-gpt-4o-realtime,SUM,completionTokens,0.00008
openai-modeling-gpt-4o-realtime-preview-promptTokens,openai-modeling-gpt-4o-realtime-preview,SUM,promptTokens,0.00004
openai-voicemail-detection-gpt-4o-realtime-preview-promptTokens,openai-voicemail-detection-gpt-4o-realtime-preview,SUM,promptTokens,0.00004
openai-modeling-completion-gpt-4o-realtime-preview-promptTokens,openai-modeling-completion-gpt-4o-realtime-preview,SUM,promptTokens,0.00004
openai-knowledge-base-gpt-4o-realtime-preview-promptTokens,openai-knowledge-base-gpt-4o-realtime-preview,SUM,promptTokens,0.00004
openai-modeling-gpt-4o-realtime-preview-completionTokens,openai-modeling-gpt-4o-realtime-preview,SUM,completionTokens,0.00008
openai-voicemail-detection-gpt-4o-realtime-preview-completionTokens,openai-voicemail-detection-gpt-4o-realtime-preview,SUM,completionTokens,0.00008
openai-modeling-completion-gpt-4o-realtime-preview-completionTokens,openai-modeling-completion-gpt-4o-realtime-preview,SUM,completionTokens,0.00008
openai-knowledge-base-gpt-4o-realtime-preview-completionTokens,openai-knowledge-base-gpt-4o-realtime-preview,SUM,completionTokens,0.00008
openai-modeling-gpt-4o-realtime-preview-2024-10-01-promptTokens,openai-modeling-gpt-4o-realtime-preview-2024-10-01,SUM,promptTokens,0.0001
openai-voicemail-detection-gpt-4o-realtime-preview-2024-10-01-promptTokens,openai-voicemail-detection-gpt-4o-realtime-preview-2024-10-01,SUM,promptTokens,0.0001
openai-modeling-completion-gpt-4o-realtime-preview-2024-10-01-promptTokens,openai-modeling-completion-gpt-4o-realtime-preview-2024-10-01,SUM,promptTokens,0.0001
openai-knowledge-base-gpt-4o-realtime-preview-2024-10-01-promptTokens,openai-knowledge-base-gpt-4o-realtime-preview-2024-10-01,SUM,promptTokens,0.0001
openai-modeling-gpt-4o-realtime-preview-2024-10-01-completionTokens,openai-modeling-gpt-4o-realtime-preview-2024-10-01,SUM,completionTokens,0.0002
openai-voicemail-detection-gpt-4o-realtime-preview-2024-10-01-completionTokens,openai-voicemail-detection-gpt-4o-realtime-preview-2024-10-01,SUM,completionTokens,0.0002
openai-modeling-completion-gpt-4o-realtime-preview-2024-10-01-completionTokens,openai-modeling-completion-gpt-4o-realtime-preview-2024-10-01,SUM,completionTokens,0.0002
openai-knowledge-base-gpt-4o-realtime-preview-2024-10-01-completionTokens,openai-knowledge-base-gpt-4o-realtime-preview-2024-10-01,SUM,completionTokens,0.0002
openai-modeling-gpt-4o-realtime-preview-2024-12-17-promptTokens,openai-modeling-gpt-4o-realtime-preview-2024-12-17,SUM,promptTokens,0.00004
openai-voicemail-detection-gpt-4o-realtime-preview-2024-12-17-promptTokens,openai-voicemail-detection-gpt-4o-realtime-preview-2024-12-17,SUM,promptTokens,0.00004
openai-modeling-completion-gpt-4o-realtime-preview-2024-12-17-promptTokens,openai-modeling-completion-gpt-4o-realtime-preview-2024-12-17,SUM,promptTokens,0.00004
openai-knowledge-base-gpt-4o-realtime-preview-2024-12-17-promptTokens,openai-knowledge-base-gpt-4o-realtime-preview-2024-12-17,SUM,promptTokens,0.00004
openai-modeling-gpt-4o-realtime-preview-2024-12-17-completionTokens,openai-modeling-gpt-4o-realtime-preview-2024-12-17,SUM,completionTokens,0.00008
openai-voicemail-detection-gpt-4o-realtime-preview-2024-12-17-completionTokens,openai-voicemail-detection-gpt-4o-realtime-preview-2024-12-17,SUM,completionTokens,0.00008
openai-modeling-completion-gpt-4o-realtime-preview-2024-12-17-completionTokens,openai-modeling-completion-gpt-4o-realtime-preview-2024-12-17,SUM,completionTokens,0.00008
openai-knowledge-base-gpt-4o-realtime-preview-2024-12-17-completionTokens,openai-knowledge-base-gpt-4o-realtime-preview-2024-12-17,SUM,completionTokens,0.00008
openai-modeling-gpt-realtime-2025-08-28-promptTokens,openai-modeling-gpt-realtime-2025-08-28,SUM,promptTokens,0.000032
openai-voicemail-detection-gpt-realtime-2025-08-28-promptTokens,openai-voicemail-detection-gpt-realtime-2025-08-28,SUM,promptTokens,0.000032
openai-modeling-completion-gpt-realtime-2025-08-28-promptTokens,openai-modeling-completion-gpt-realtime-2025-08-28,SUM,promptTokens,0.000032
openai-knowledge-base-gpt-realtime-2025-08-28-promptTokens,openai-knowledge-base-gpt-realtime-2025-08-28,SUM,promptTokens,0.000032
openai-modeling-gpt-realtime-2025-08-28-completionTokens,openai-modeling-gpt-realtime-2025-08-28,SUM,completionTokens,0.000064
openai-voicemail-detection-gpt-realtime-2025-08-28-completionTokens,openai-voicemail-detection-gpt-realtime-2025-08-28,SUM,completionTokens,0.000064
openai-modeling-completion-gpt-realtime-2025-08-28-completionTokens,openai-modeling-completion-gpt-realtime-2025-08-28,SUM,completionTokens,0.000064
openai-knowledge-base-gpt-realtime-2025-08-28-completionTokens,openai-knowledge-base-gpt-realtime-2025-08-28,SUM,completionTokens,0.000064
openai-modeling-gpt-realtime-2025-08-28-cachedPromptTokens,openai-modeling-gpt-realtime-2025-08-28,SUM,cachedPromptTokens,0.00000040000000000000003
openai-voicemail-detection-gpt-realtime-2025-08-28-cachedPromptTokens,openai-voicemail-detection-gpt-realtime-2025-08-28,SUM,cachedPromptTokens,0.00000040000000000000003
openai-modeling-completion-gpt-realtime-2025-08-28-cachedPromptTokens,openai-modeling-completion-gpt-realtime-2025-08-28,SUM,cachedPromptTokens,0.00000040000000000000003
openai-knowledge-base-gpt-realtime-2025-08-28-cachedPromptTokens,openai-knowledge-base-gpt-realtime-2025-08-28,SUM,cachedPromptTokens,0.00000040000000000000003
anthropic-modeling-claude-3-7-sonnet-20250219-promptTokens,anthropic-modeling-claude-3-7-sonnet-20250219,SUM,promptTokens,0.000003
anthropic-voicemail-detection-claude-3-7-sonnet-20250219-promptTokens,anthropic-voicemail-detection-claude-3-7-sonnet-20250219,SUM,promptTokens,0.000003
anthropic-modeling-completion-claude-3-7-sonnet-20250219-promptTokens,anthropic-modeling-completion-claude-3-7-sonnet-20250219,SUM,promptTokens,0.000003
anthropic-knowledge-base-claude-3-7-sonnet-20250219-promptTokens,anthropic-knowledge-base-claude-3-7-sonnet-20250219,SUM,promptTokens,0.000003
anthropic-modeling-claude-3-7-sonnet-20250219-completionTokens,anthropic-modeling-claude-3-7-sonnet-20250219,SUM,completionTokens,0.000015
anthropic-voicemail-detection-claude-3-7-sonnet-20250219-completionTokens,anthropic-voicemail-detection-claude-3-7-sonnet-20250219,SUM,completionTokens,0.000015
anthropic-modeling-completion-claude-3-7-sonnet-20250219-completionTokens,anthropic-modeling-completion-claude-3-7-sonnet-20250219,SUM,completionTokens,0.000015
anthropic-knowledge-base-claude-3-7-sonnet-20250219-completionTokens,anthropic-knowledge-base-claude-3-7-sonnet-20250219,SUM,completionTokens,0.000015
anthropic-modeling-claude-3-7-sonnet-20250219-cacheCreationInputTokens,anthropic-modeling-claude-3-7-sonnet-20250219,SUM,cacheCreationInputTokens,0.00000375
anthropic-voicemail-detection-claude-3-7-sonnet-20250219-cacheCreationInputTokens,anthropic-voicemail-detection-claude-3-7-sonnet-20250219,SUM,cacheCreationInputTokens,0.00000375
anthropic-modeling-completion-claude-3-7-sonnet-20250219-cacheCreationInputTokens,anthropic-modeling-completion-claude-3-7-sonnet-20250219,SUM,cacheCreationInputTokens,0.00000375
anthropic-knowledge-base-claude-3-7-sonnet-20250219-cacheCreationInputTokens,anthropic-knowledge-base-claude-3-7-sonnet-20250219,SUM,cacheCreationInputTokens,0.00000375
anthropic-modeling-claude-3-7-sonnet-20250219-cacheReadInputTokens,anthropic-modeling-claude-3-7-sonnet-20250219,SUM,cacheReadInputTokens,0.0000003
anthropic-voicemail-detection-claude-3-7-sonnet-20250219-cacheReadInputTokens,anthropic-voicemail-detection-claude-3-7-sonnet-20250219,SUM,cacheReadInputTokens,0.0000003
anthropic-modeling-completion-claude-3-7-sonnet-20250219-cacheReadInputTokens,anthropic-modeling-completion-claude-3-7-sonnet-20250219,SUM,cacheReadInputTokens,0.0000003
anthropic-knowledge-base-claude-3-7-sonnet-20250219-cacheReadInputTokens,anthropic-knowledge-base-claude-3-7-sonnet-20250219,SUM,cacheReadInputTokens,0.0000003
anthropic-modeling-claude-3-opus-20240229-promptTokens,anthropic-modeling-claude-3-opus-20240229,SUM,promptTokens,0.000015
anthropic-voicemail-detection-claude-3-opus-20240229-promptTokens,anthropic-voicemail-detection-claude-3-opus-20240229,SUM,promptTokens,0.000015
anthropic-modeling-completion-claude-3-opus-20240229-promptTokens,anthropic-modeling-completion-claude-3-opus-20240229,SUM,promptTokens,0.000015
anthropic-knowledge-base-claude-3-opus-20240229-promptTokens,anthropic-knowledge-base-claude-3-opus-20240229,SUM,promptTokens,0.000015
anthropic-modeling-claude-3-opus-20240229-completionTokens,anthropic-modeling-claude-3-opus-20240229,SUM,completionTokens,0.000075
anthropic-voicemail-detection-claude-3-opus-20240229-completionTokens,anthropic-voicemail-detection-claude-3-opus-20240229,SUM,completionTokens,0.000075
anthropic-modeling-completion-claude-3-opus-20240229-completionTokens,anthropic-modeling-completion-claude-3-opus-20240229,SUM,completionTokens,0.000075
anthropic-knowledge-base-claude-3-opus-20240229-completionTokens,anthropic-knowledge-base-claude-3-opus-20240229,SUM,completionTokens,0.000075
anthropic-modeling-claude-3-opus-20240229-cacheCreationInputTokens,anthropic-modeling-claude-3-opus-20240229,SUM,cacheCreationInputTokens,0.00001875
anthropic-voicemail-detection-claude-3-opus-20240229-cacheCreationInputTokens,anthropic-voicemail-detection-claude-3-opus-20240229,SUM,cacheCreationInputTokens,0.00001875
anthropic-modeling-completion-claude-3-opus-20240229-cacheCreationInputTokens,anthropic-modeling-completion-claude-3-opus-20240229,SUM,cacheCreationInputTokens,0.00001875
anthropic-knowledge-base-claude-3-opus-20240229-cacheCreationInputTokens,anthropic-knowledge-base-claude-3-opus-20240229,SUM,cacheCreationInputTokens,0.00001875
anthropic-modeling-claude-3-opus-20240229-cacheReadInputTokens,anthropic-modeling-claude-3-opus-20240229,SUM,cacheReadInputTokens,0.0000015
anthropic-voicemail-detection-claude-3-opus-20240229-cacheReadInputTokens,anthropic-voicemail-detection-claude-3-opus-20240229,SUM,cacheReadInputTokens,0.0000015
anthropic-modeling-completion-claude-3-opus-20240229-cacheReadInputTokens,anthropic-modeling-completion-claude-3-opus-20240229,SUM,cacheReadInputTokens,0.0000015
anthropic-knowledge-base-claude-3-opus-20240229-cacheReadInputTokens,anthropic-knowledge-base-claude-3-opus-20240229,SUM,cacheReadInputTokens,0.0000015
anthropic-modeling-claude-3-sonnet-20240229-promptTokens,anthropic-modeling-claude-3-sonnet-20240229,SUM,promptTokens,0.000003
anthropic-voicemail-detection-claude-3-sonnet-20240229-promptTokens,anthropic-voicemail-detection-claude-3-sonnet-20240229,SUM,promptTokens,0.000003
anthropic-modeling-completion-claude-3-sonnet-20240229-promptTokens,anthropic-modeling-completion-claude-3-sonnet-20240229,SUM,promptTokens,0.000003
anthropic-knowledge-base-claude-3-sonnet-20240229-promptTokens,anthropic-knowledge-base-claude-3-sonnet-20240229,SUM,promptTokens,0.000003
anthropic-modeling-claude-3-sonnet-20240229-completionTokens,anthropic-modeling-claude-3-sonnet-20240229,SUM,completionTokens,0.000015
anthropic-voicemail-detection-claude-3-sonnet-20240229-completionTokens,anthropic-voicemail-detection-claude-3-sonnet-20240229,SUM,completionTokens,0.000015
anthropic-modeling-completion-claude-3-sonnet-20240229-completionTokens,anthropic-modeling-completion-claude-3-sonnet-20240229,SUM,completionTokens,0.000015
anthropic-knowledge-base-claude-3-sonnet-20240229-completionTokens,anthropic-knowledge-base-claude-3-sonnet-20240229,SUM,completionTokens,0.000015
anthropic-modeling-claude-3-haiku-20240307-promptTokens,anthropic-modeling-claude-3-haiku-20240307,SUM,promptTokens,0.00000025
anthropic-voicemail-detection-claude-3-haiku-20240307-promptTokens,anthropic-voicemail-detection-claude-3-haiku-20240307,SUM,promptTokens,0.00000025
anthropic-modeling-completion-claude-3-haiku-20240307-promptTokens,anthropic-modeling-completion-claude-3-haiku-20240307,SUM,promptTokens,0.00000025
anthropic-knowledge-base-claude-3-haiku-20240307-promptTokens,anthropic-knowledge-base-claude-3-haiku-20240307,SUM,promptTokens,0.00000025
anthropic-modeling-claude-3-haiku-20240307-completionTokens,anthropic-modeling-claude-3-haiku-20240307,SUM,completionTokens,0.00000125
anthropic-voicemail-detection-claude-3-haiku-20240307-completionTokens,anthropic-voicemail-detection-claude-3-haiku-20240307,SUM,completionTokens,0.00000125
anthropic-modeling-completion-claude-3-haiku-20240307-completionTokens,anthropic-modeling-completion-claude-3-haiku-20240307,SUM,completionTokens,0.00000125
anthropic-knowledge-base-claude-3-haiku-20240307-completionTokens,anthropic-knowledge-base-claude-3-haiku-20240307,SUM,completionTokens,0.00000125
anthropic-modeling-claude-3-haiku-20240307-cacheCreationInputTokens,anthropic-modeling-claude-3-haiku-20240307,SUM,cacheCreationInputTokens,0.0000003
anthropic-voicemail-detection-claude-3-haiku-20240307-cacheCreationInputTokens,anthropic-voicemail-detection-claude-3-haiku-20240307,SUM,cacheCreationInputTokens,0.0000003
anthropic-modeling-completion-claude-3-haiku-20240307-cacheCreationInputTokens,anthropic-modeling-completion-claude-3-haiku-20240307,SUM,cacheCreationInputTokens,0.0000003
anthropic-knowledge-base-claude-3-haiku-20240307-cacheCreationInputTokens,anthropic-knowledge-base-claude-3-haiku-20240307,SUM,cacheCreationInputTokens,0.0000003
anthropic-modeling-claude-3-haiku-20240307-cacheReadInputTokens,anthropic-modeling-claude-3-haiku-20240307,SUM,cacheReadInputTokens,0.00000003
anthropic-voicemail-detection-claude-3-haiku-20240307-cacheReadInputTokens,anthropic-voicemail-detection-claude-3-haiku-20240307,SUM,cacheReadInputTokens,0.00000003
anthropic-modeling-completion-claude-3-haiku-20240307-cacheReadInputTokens,anthropic-modeling-completion-claude-3-haiku-20240307,SUM,cacheReadInputTokens,0.00000003
anthropic-knowledge-base-claude-3-haiku-20240307-cacheReadInputTokens,anthropic-knowledge-base-claude-3-haiku-20240307,SUM,cacheReadInputTokens,0.00000003
anthropic-modeling-claude-3-5-sonnet-20240620-promptTokens,anthropic-modeling-claude-3-5-sonnet-20240620,SUM,promptTokens,0.000003
anthropic-voicemail-detection-claude-3-5-sonnet-20240620-promptTokens,anthropic-voicemail-detection-claude-3-5-sonnet-20240620,SUM,promptTokens,0.000003
anthropic-modeling-completion-claude-3-5-sonnet-20240620-promptTokens,anthropic-modeling-completion-claude-3-5-sonnet-20240620,SUM,promptTokens,0.000003
anthropic-knowledge-base-claude-3-5-sonnet-20240620-promptTokens,anthropic-knowledge-base-claude-3-5-sonnet-20240620,SUM,promptTokens,0.000003
anthropic-modeling-claude-3-5-sonnet-20240620-completionTokens,anthropic-modeling-claude-3-5-sonnet-20240620,SUM,completionTokens,0.000015
anthropic-voicemail-detection-claude-3-5-sonnet-20240620-completionTokens,anthropic-voicemail-detection-claude-3-5-sonnet-20240620,SUM,completionTokens,0.000015
anthropic-modeling-completion-claude-3-5-sonnet-20240620-completionTokens,anthropic-modeling-completion-claude-3-5-sonnet-20240620,SUM,completionTokens,0.000015
anthropic-knowledge-base-claude-3-5-sonnet-20240620-completionTokens,anthropic-knowledge-base-claude-3-5-sonnet-20240620,SUM,completionTokens,0.000015
anthropic-modeling-claude-3-5-sonnet-20240620-cacheCreationInputTokens,anthropic-modeling-claude-3-5-sonnet-20240620,SUM,cacheCreationInputTokens,0.00000375
anthropic-voicemail-detection-claude-3-5-sonnet-20240620-cacheCreationInputTokens,anthropic-voicemail-detection-claude-3-5-sonnet-20240620,SUM,cacheCreationInputTokens,0.00000375
anthropic-modeling-completion-claude-3-5-sonnet-20240620-cacheCreationInputTokens,anthropic-modeling-completion-claude-3-5-sonnet-20240620,SUM,cacheCreationInputTokens,0.00000375
anthropic-knowledge-base-claude-3-5-sonnet-20240620-cacheCreationInputTokens,anthropic-knowledge-base-claude-3-5-sonnet-20240620,SUM,cacheCreationInputTokens,0.00000375
anthropic-modeling-claude-3-5-sonnet-20240620-cacheReadInputTokens,anthropic-modeling-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.0000003
anthropic-voicemail-detection-claude-3-5-sonnet-20240620-cacheReadInputTokens,anthropic-voicemail-detection-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.0000003
anthropic-modeling-completion-claude-3-5-sonnet-20240620-cacheReadInputTokens,anthropic-modeling-completion-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.0000003
anthropic-knowledge-base-claude-3-5-sonnet-20240620-cacheReadInputTokens,anthropic-knowledge-base-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.0000003
anthropic-modeling-claude-3-5-sonnet-20241022-promptTokens,anthropic-modeling-claude-3-5-sonnet-20241022,SUM,promptTokens,0.000003
anthropic-voicemail-detection-claude-3-5-sonnet-20241022-promptTokens,anthropic-voicemail-detection-claude-3-5-sonnet-20241022,SUM,promptTokens,0.000003
anthropic-modeling-completion-claude-3-5-sonnet-20241022-promptTokens,anthropic-modeling-completion-claude-3-5-sonnet-20241022,SUM,promptTokens,0.000003
anthropic-knowledge-base-claude-3-5-sonnet-20241022-promptTokens,anthropic-knowledge-base-claude-3-5-sonnet-20241022,SUM,promptTokens,0.000003
